www.SimpleMEMS.com,,,,,,,,,,,,,,,,
Battery Voltage,3.949 Volts,,,,,,,,,,,,,,,
Sample Rate (SR),(32) Hz,,,,,,,,,,,,,,,
Timestamp Format (TSF),(0) Absolute,,,,,,,,,,,,,,,
Accelerometer Status (AS),(1) On,,,,,,,,,,,,,,,
Acceleration Format (AF),(0) G's,,,,,,,,,,,,,,,
Accelerometer Full Scale (AFS),(2) +/- 2 G's,,,,,,,,,,,,,,,
Magnetometer Status (MS),(1) On,,,,,,,,,,,,,,,
Magnetic Field Format (MFF),(0) Gauss,,,,,,,,,,,,,,,
Magnetic Field Gain (MFG),(1300) milli-gauss,,,,,,,,,,,,,,,
Gyroscope Status (GS),(1) On,,,,,,,,,,,,,,,
Angular Rate Format (ARF),(0) DPS: Degrees per second,,,,,,,,,,,,,,,
Angular Rate Full Scale (ARFS),(250000) milli-degrees per second/250 DPS,,,,,,,,,,,,,,,
Year,Month,Day,Hour,Minute,Second,Sub-Second,Acceleration-X (G's),Acceleration-Y (G's),Acceleration-Z (G's),MagneticField-X (Gauss),MagneticField-Y (Gauss),MagneticField-Z (Gauss),AngularRate-X (dps),AngularRate-Y (dps),AngularRate-Z (dps),
2016,1,9,13,29,57,0.1562,-0.986,-0.004,-0.037,-0.0709,0.1964,0.0724,-125.875,1.85,-5.175,
2016,1,9,13,29,57,0.1875,-1.005,0.026,-0.133,-0.0664,0.2027,0.0755,-126.3667,8.6833,-5.4,
2016,1,9,13,29,57,0.2187,-0.978,-0.034,-0.045,-0.0627,0.2082,0.0735,-124.075,-5.4917,-11.683,
2016,1,9,13,29,57,0.25,-0.992,-0.016,-0.094,-0.0682,0.2082,0.0735,-120.9167,8.2583,-3.808,
2016,1,9,13,29,57,0.2812,-0.987,-0.01,-0.123,-0.0645,0.2164,0.0724,-115.3833,7.8,-4.45,
2016,1,9,13,29,57,0.3125,-0.99,0.016,-0.094,-0.06,0.2264,0.0816,-110.0583,4.6417,-3.925,
2016,1,9,13,29,57,0.3437,-0.99,0.001,-0.12,-0.0591,0.2327,0.0857,-111.3083,4.8417,-8.308,
2016,1,9,13,29,57,0.375,-0.984,0.012,-0.09,-0.0536,0.24,0.0878,-114.9083,3.125,-6.558,
2016,1,9,13,29,57,0.4062,-0.994,0.029,-0.159,-0.0536,0.2436,0.0867,-115.0333,11.8333,-3.541,
2016,1,9,13,29,57,0.4375,-0.99,0.024,-0.15,-0.0555,0.2464,0.098,-111.3667,1.0917,-9.308,
2016,1,9,13,29,57,0.4687,-0.99,0.017,-0.118,-0.0527,0.2509,0.099,-110.4833,0.6667,-9.441,
2016,1,9,13,29,57,0.5,-0.983,0.005,-0.129,-0.0518,0.2527,0.1041,-110.9333,0.4,-10.091,
2016,1,9,13,29,57,0.5312,-0.983,0.008,-0.156,-0.0482,0.2555,0.1092,-108.95,1.1583,-9.133,
2016,1,9,13,29,57,0.5625,-0.989,0.011,-0.156,-0.0391,0.2673,0.1235,-102.7667,1.2417,-8.041,
2016,1,9,13,29,57,0.5937,-0.987,-0.002,-0.134,-0.04,0.2636,0.1276,-93.1333,-6.55,-9.7333,
2016,1,9,13,29,57,0.625,-0.988,0.004,-0.12,-0.0391,0.2664,0.1276,-69.5833,-0.8583,-5.5583,
2016,1,9,13,29,57,0.6562,-0.988,0.005,-0.133,-0.0409,0.27,0.1316,-61.1917,-0.7167,-4.3167,
2016,1,9,13,29,57,0.6875,-0.984,0.002,-0.126,-0.0391,0.2682,0.1378,-50.9,-1.0083,-2.725,
2016,1,9,13,29,57,0.7187,-0.989,0.014,-0.105,-0.0364,0.2709,0.1439,-42.5917,2.0583,-1.1917,
2016,1,9,13,29,57,0.75,-0.997,0.036,-0.134,-0.0336,0.2709,0.1398,-38.925,2.4667,-1.7583,
2016,1,9,13,29,57,0.7812,-0.985,0.006,-0.108,-0.0373,0.2673,0.1408,-32.8333,0.05,-3.6,
2016,1,9,13,29,57,0.8125,-0.984,0.016,-0.112,-0.0364,0.2691,0.1418,-19.3083,0.3417,2.25,
2016,1,9,13,29,57,0.8437,-0.992,0.018,-0.138,-0.0355,0.2709,0.1459,-7.4167,3.8333,1.0667,
2016,1,9,13,29,57,0.875,-0.989,0.024,-0.131,-0.0309,0.2736,0.1469,0.3417,-0.3583,1.2333,
2016,1,9,13,29,57,0.9062,-0.98,0.012,-0.118,-0.0345,0.2718,0.148,8.0667,-0.1583,1.475,pan left
2016,1,9,13,29,57,0.9375,-0.977,0.026,-0.118,-0.0355,0.2727,0.1439,19.9667,2.5667,5.35,
2016,1,9,13,29,57,0.9687,-0.989,0.017,-0.14,-0.0355,0.2709,0.1429,31.05,0.6917,2.8583,
2016,1,9,13,29,58,0,-0.986,0.018,-0.137,-0.0391,0.2709,0.1378,42.5083,-0.2417,4.4833,
2016,1,9,13,29,58,0.0312,-0.983,0.017,-0.136,-0.0382,0.27,0.1357,55.3583,-1.325,4.725,
2016,1,9,13,29,58,0.0625,-0.984,0.012,-0.139,-0.0391,0.2664,0.1327,67.725,-0.5917,5.45,
2016,1,9,13,29,58,0.0937,-0.986,0.027,-0.125,-0.0355,0.2736,0.1306,78.425,-2.3,6.8583,
2016,1,9,13,29,58,0.125,-0.984,0.025,-0.116,-0.0382,0.2691,0.1245,84.9833,-0.6583,6.1417,
2016,1,9,13,29,58,0.1562,-0.983,0.02,-0.115,-0.0455,0.2655,0.1224,88.8,-1.1667,6.75,
2016,1,9,13,29,58,0.1875,-0.99,0.038,-0.133,-0.0473,0.2627,0.1112,93.1417,0.8667,8.0667,
2016,1,9,13,29,58,0.2187,-0.986,0.026,-0.118,-0.0491,0.2564,0.1082,96.0917,-2.3917,7.075,
2016,1,9,13,29,58,0.25,-0.99,0.035,-0.123,-0.05,0.2518,0.1,97.9,-0.6333,7.2917,
2016,1,9,13,29,58,0.2812,-0.982,0.019,-0.107,-0.0482,0.2536,0.099,97.1083,-3.05,6.6667,
2016,1,9,13,29,58,0.3125,-0.988,0.034,-0.139,-0.0545,0.2455,0.0949,96.5417,0.3833,7.2167,
2016,1,9,13,29,58,0.3437,-0.988,0.003,-0.131,-0.0582,0.2409,0.0898,98.1,-3.775,7.6917,
2016,1,9,13,29,58,0.375,-0.993,0.011,-0.128,-0.0591,0.2382,0.0888,97.9833,-2.5917,4.5917,
2016,1,9,13,29,58,0.4062,-0.991,-0.006,-0.104,-0.06,0.2318,0.0847,103.7833,-2.6583,5.65,
2016,1,9,13,29,58,0.4375,-0.988,-0.001,-0.118,-0.0609,0.2282,0.0816,110.3667,-0.85,9.6417,
2016,1,9,13,29,58,0.4687,-0.99,0.022,-0.107,-0.0645,0.2209,0.0745,112.9083,-4.0833,6.9417,
2016,1,9,13,29,58,0.5,-0.989,0.012,-0.095,-0.0655,0.2182,0.0724,114.2583,-2.5833,7.4417,
2016,1,9,13,29,58,0.5312,-0.995,0.006,-0.09,-0.0664,0.2082,0.0724,122.95,-2.45,10.7,
2016,1,9,13,29,58,0.5625,-0.994,0.013,-0.095,-0.0682,0.2027,0.0704,123.7583,-0.6167,8.9167,
2016,1,9,13,29,58,0.5937,-0.994,0.019,-0.093,-0.0673,0.1973,0.0694,119.1917,-2.7083,8.2333,
2016,1,9,13,29,58,0.625,-0.99,0.002,-0.09,-0.07,0.1918,0.0694,112.3667,-4.325,5.4417,
2016,1,9,13,29,58,0.6562,-0.989,0.003,-0.094,-0.0682,0.1855,0.0684,112.1583,-3.9917,8.075,
2016,1,9,13,29,58,0.6875,-0.991,0.016,-0.064,-0.0709,0.1782,0.0663,110.7083,-5.6583,5.8333,
2016,1,9,13,29,58,0.7187,-0.988,0.003,-0.075,-0.0755,0.1691,0.0673,106.3417,-4.4583,5.7083,
2016,1,9,13,29,58,0.75,-0.995,0.02,-0.065,-0.0727,0.1645,0.0673,103.1083,-4.9583,6.3917,
2016,1,9,13,29,58,0.7812,-0.992,-0.01,-0.094,-0.0727,0.1636,0.0684,97.5,-4.9083,3.4917,
2016,1,9,13,29,58,0.8125,-0.986,0.001,-0.03,-0.0755,0.1545,0.0724,100.3167,-10.1583,5.3833,
2016,1,9,13,29,58,0.8437,-0.996,0.005,-0.069,-0.0736,0.1482,0.0745,95.2833,-2.275,4.25,
2016,1,9,13,29,58,0.875,-0.983,-0.023,-0.024,-0.0673,0.1464,0.0745,91.4,-6.7833,1.9917,
2016,1,9,13,29,58,0.9062,-0.997,-0.008,-0.097,-0.0736,0.1382,0.0786,90.7083,4.35,7.5167,
2016,1,9,13,29,58,0.9375,-0.999,0.017,-0.048,-0.08,0.1355,0.0796,92.9917,-2.1917,6.5917,
2016,1,9,13,29,58,0.9687,-0.995,0.006,-0.05,-0.0764,0.1336,0.0806,88.0333,0.225,4.2417,
2016,1,9,13,29,59,0,-0.99,0,-0.036,-0.0755,0.1309,0.0847,82.6083,-1.7,4.1917,
2016,1,9,13,29,59,0.0312,-0.99,0.009,-0.032,-0.0791,0.1218,0.0847,84.5083,0.8667,6.6667,
2016,1,9,13,29,59,0.0625,-0.994,0.002,-0.039,-0.0736,0.1227,0.0908,83.5333,0.275,5.1917,
2016,1,9,13,29,59,0.0937,-0.993,0.008,-0.017,-0.0809,0.1155,0.0918,85.925,-5.7417,4.3083,
2016,1,9,13,29,59,0.125,-0.988,0.009,-0.01,-0.0709,0.12,0.0949,84.7167,-0.9333,4.025,
2016,1,9,13,29,59,0.1562,-0.99,0.007,-0.06,-0.0745,0.1145,0.099,78.3083,0.375,5.2583,
2016,1,9,13,29,59,0.1875,-0.991,0.012,-0.05,-0.08,0.1045,0.1,80.6083,-5.4333,3.3333,
2016,1,9,13,29,59,0.2187,-1,0.018,-0.03,-0.08,0.1018,0.102,88.675,-8.1583,1.7,
2016,1,9,13,29,59,0.25,-0.989,0.011,0.012,-0.0791,0.0982,0.1071,81.6917,-5.3417,1.5583,
2016,1,9,13,29,59,0.2812,-0.983,0.019,0.029,-0.08,0.0936,0.1122,64.9083,-2.1833,0.3917,
2016,1,9,13,29,59,0.3125,-0.981,0.006,0.024,-0.0791,0.0955,0.1173,55.575,1.8167,1.775,
2016,1,9,13,29,59,0.3437,-0.976,-0.006,0.025,-0.0773,0.0936,0.1173,43.0333,12.9,9.15,
2016,1,9,13,29,59,0.375,-1.002,0.027,-0.049,-0.0791,0.0955,0.1214,37.8833,11.8,6.525,
2016,1,9,13,29,59,0.4062,-1.01,0.041,-0.07,-0.08,0.0909,0.1163,32.175,2.15,2.2417,
2016,1,9,13,29,59,0.4375,-0.987,0,-0.02,-0.0755,0.09,0.1214,28.6333,-2.05,-0.7083,
2016,1,9,13,29,59,0.4687,-0.997,0.017,-0.052,-0.0809,0.0891,0.1214,28.15,-0.1833,3.1833,
2016,1,9,13,29,59,0.5,-1,0.017,-0.032,-0.0791,0.0882,0.1214,30.6083,-1,0.1583,
2016,1,9,13,29,59,0.5312,-1,0.03,-0.022,-0.0773,0.09,0.1255,26.425,-3.05,1.2667,
2016,1,9,13,29,59,0.5625,-0.988,0.021,-0.004,-0.0755,0.09,0.1255,18.1333,-5.9417,-4.0333,
2016,1,9,13,29,59,0.5937,-0.989,0.045,-0.003,-0.0745,0.0891,0.1306,6.7167,-0.5333,-0.8083,
2016,1,9,13,29,59,0.625,-0.992,0.027,0.003,-0.0673,0.0918,0.1316,-2.8417,-0.7583,-3.175,
2016,1,9,13,29,59,0.6562,-0.981,-0.002,0.032,-0.0709,0.09,0.1306,-8.875,2.0333,-2.1833,
2016,1,9,13,29,59,0.6875,-0.976,-0.003,0.062,-0.0691,0.0891,0.1286,-14.2,9.7,1.7833,
2016,1,9,13,29,59,0.7187,-1.006,0.009,-0.02,-0.0718,0.0909,0.1235,-25.675,26.2333,6.6167,tilt wobbles
2016,1,9,13,29,59,0.75,-0.883,0.087,-0.036,-0.0773,0.0882,0.1204,-32.8833,31.9167,8.5833,
2016,1,9,13,29,59,0.7812,-0.983,0.099,-0.222,-0.0736,0.0936,0.1082,-39.95,113.3,24.8333,
2016,1,9,13,29,59,0.8125,-1.036,0.085,-0.38,-0.0718,0.1009,0.0847,-33.7667,79.4,15.4917,
2016,1,9,13,29,59,0.8437,-1.005,-0.012,-0.322,-0.08,0.0964,0.0806,-10.7417,8.8333,-15.8333,
2016,1,9,13,29,59,0.875,-1.001,0.074,-0.165,-0.0827,0.0955,0.0878,4.4333,-26.35,0.1833,
2016,1,9,13,29,59,0.9062,-0.97,-0.026,-0.103,-0.07,0.0982,0.0898,15.1917,-27.3667,-14.6667,
2016,1,9,13,29,59,0.9375,-1.231,0.148,0,-0.0773,0.0945,0.0918,18.8,-15.5083,0.4083,
2016,1,9,13,29,59,0.9687,-1.021,-0.036,-0.003,-0.0745,0.0945,0.0959,29.2667,-18.075,-5.9417,
2016,1,9,13,30,0,0,-1.039,0.131,-0.023,-0.07,0.0955,0.0939,-11.1167,33.65,12.8167,
2016,1,9,13,30,0,0.0312,-1.013,0.076,-0.201,-0.0745,0.0918,0.0949,-9.5333,30.6917,10.15,
2016,1,9,13,30,0,0.0625,-0.963,0.065,-0.059,-0.0745,0.0955,0.0908,-15.1667,56.0333,14.475,
2016,1,9,13,30,0,0.0937,-1.011,0.134,-0.343,-0.0773,0.0973,0.0806,-10.0417,12.2167,-3.4083,
2016,1,9,13,30,0,0.125,-0.996,0.078,-0.354,-0.0809,0.0945,0.0776,-1.2083,-23.9667,-12.675,
2016,1,9,13,30,0,0.1562,-0.973,0.038,-0.128,-0.0764,0.0927,0.0837,7.6083,-36.8667,-12.5667,
2016,1,9,13,30,0,0.1875,-0.965,-0.073,-0.155,-0.0791,0.0909,0.0867,69.2,-45.4,-10.1417,
2016,1,9,13,30,0,0.2187,-0.946,0.014,-0.056,-0.0709,0.0891,0.0837,24.875,-47.1167,-9.0583,
2016,1,9,13,30,0,0.25,-0.906,-0.185,0.072,-0.0627,0.0973,0.0939,-3.3167,-14.0417,-5.7583,
2016,1,9,13,30,0,0.2812,-0.923,-0.066,0.11,-0.0655,0.0964,0.0969,-42.2917,43.8833,17.375,
2016,1,9,13,30,0,0.3125,-1.014,0.04,-0.317,-0.0682,0.0964,0.0969,-14.825,58.6917,20.1667,
2016,1,9,13,30,0,0.3437,-0.947,0.019,-0.061,-0.0745,0.0927,0.0888,-4.4333,48.0583,14.5,
2016,1,9,13,30,0,0.375,-1.016,0.15,-0.318,-0.0764,0.0927,0.0816,-3.4667,21.7417,6.3167,
2016,1,9,13,30,0,0.4062,-1.004,0.082,-0.287,-0.0745,0.0945,0.0776,-1.1583,-15.5,-12.9417,
2016,1,9,13,30,0,0.4375,-0.952,0.005,-0.056,-0.0745,0.0936,0.0847,0.3417,-48.2417,-21.4,
2016,1,9,13,30,0,0.4687,-0.995,-0.037,-0.081,-0.07,0.0918,0.0867,75.5333,-67.1,-12.2417,
2016,1,9,13,30,0,0.5,-0.961,-0.061,-0.057,-0.0609,0.0955,0.0908,6.0583,-27.9667,-9.9667,
2016,1,9,13,30,0,0.5312,-0.971,0.001,-0.062,-0.0545,0.0973,0.0949,-15.675,-4.3,3.8083,
2016,1,9,13,30,0,0.5625,-0.974,-0.015,-0.123,-0.0627,0.0955,0.0918,-23.8667,12.3167,2.7667,
2016,1,9,13,30,0,0.5937,-0.992,0.091,-0.142,-0.0636,0.0936,0.0949,-5.4083,10.5083,8.6083,
2016,1,9,13,30,0,0.625,-1.02,0.164,-0.342,-0.0645,0.0945,0.098,26.325,-2.825,0.725,
2016,1,9,13,30,0,0.6562,-0.982,-0.061,-0.32,-0.0555,0.0982,0.099,63.3167,-74.575,-20.3083,
2016,1,9,13,30,0,0.6875,-0.948,-0.029,-0.019,-0.0518,0.0927,0.1031,15.2333,-92.7667,-21.1167,
2016,1,9,13,30,0,0.7187,-0.933,-0.066,0.116,-0.0445,0.0945,0.1224,3.1917,-88.9667,-9.1083,
2016,1,9,13,30,0,0.75,-0.938,-0.012,0.121,-0.0482,0.0945,0.1327,-6.4667,-46.825,-4.0167,
2016,1,9,13,30,0,0.7812,-0.827,0.056,0.144,-0.0509,0.0909,0.1378,-39.55,9.4917,5.4167,
2016,1,9,13,30,0,0.8125,-0.935,0.015,-0.026,-0.0564,0.0873,0.1347,-39.6,42.7417,20.1917,
2016,1,9,13,30,0,0.8437,-1.006,0.012,-0.164,-0.0636,0.0873,0.1296,-22.7167,31.4917,6.5667,
2016,1,9,13,30,0,0.875,-1.059,0.103,-0.341,-0.0673,0.0855,0.1224,-7.4333,-22.325,-3.0833,
2016,1,9,13,30,0,0.9062,-1.087,0.396,-0.278,-0.0636,0.0882,0.1265,26.2667,-47.5917,-29.0833,
2016,1,9,13,30,0,0.9375,-1.123,0.426,-0.303,-0.0555,0.0864,0.1265,52.9667,-95.775,-19.8,
2016,1,9,13,30,0,0.9687,-1.044,0.063,-0.001,-0.0455,0.0918,0.1367,11.5333,-84.275,-15.0833,
2016,1,9,13,30,1,0,-0.933,-0.073,0.227,-0.0273,0.1018,0.152,-1.3917,-61.8167,-13.325,
2016,1,9,13,30,1,0.0312,-0.901,-0.157,0.294,-0.0373,0.0936,0.1551,-14.7,-27.6833,-2.35,
2016,1,9,13,30,1,0.0625,-0.936,-0.048,0.224,-0.04,0.09,0.1612,-48.6833,45.1083,9.5583,
2016,1,9,13,30,1,0.0937,-0.954,-0.078,0.142,-0.0491,0.0827,0.1612,-19.35,56.2667,21.475,
2016,1,9,13,30,1,0.125,-0.938,-0.037,0.326,-0.0582,0.0845,0.1541,-5.5667,35,15.2,
2016,1,9,13,30,1,0.1562,-1.072,0.037,-0.122,-0.0645,0.0855,0.1459,-22.2417,84.7417,29.6667,
2016,1,9,13,30,1,0.1875,-1.096,0.188,-0.094,-0.0664,0.0918,0.1398,-5.8833,-14.6333,-12.4833,
2016,1,9,13,30,1,0.2187,-0.928,-0.118,-0.367,-0.0636,0.0836,0.1449,6.325,-43.8083,-34.0833,
2016,1,9,13,30,1,0.25,-0.941,-0.028,-0.166,-0.0536,0.0936,0.1449,75.3667,-100.125,-4.558,
2016,1,9,13,30,1,0.2812,-0.926,-0.13,0.165,-0.05,0.0945,0.1531,11.25,-51.4333,-15.5,
2016,1,9,13,30,1,0.3125,-0.935,-0.097,0.256,-0.0418,0.0945,0.1561,5.2167,-30.3917,1.15,
2016,1,9,13,30,1,0.3437,-0.946,-0.048,0.184,-0.0491,0.0909,0.1653,-34.075,21.5833,4.4083,
2016,1,9,13,30,1,0.375,-0.996,-0.038,0.073,-0.0518,0.0882,0.1684,-19.4583,40.725,9.7167,
2016,1,9,13,30,1,0.4062,-0.866,-0.015,0.472,-0.0627,0.0864,0.1571,2.6083,40.4583,19.925,
2016,1,9,13,30,1,0.4375,-1.081,0.145,-0.209,-0.0655,0.09,0.152,18.8167,97.6083,29.1,
2016,1,9,13,30,1,0.4687,-1.05,0.163,-0.078,-0.0745,0.0882,0.1388,-8.8,69.0083,19.725,
2016,1,9,13,30,1,0.5,-1.014,-0.053,-0.105,-0.0709,0.0873,0.1367,-7.4,6.8167,-24.6833,
2016,1,9,13,30,1,0.5312,-0.986,0.039,0.127,-0.0591,0.0936,0.1429,-5.6333,-28.8583,0.9583,
2016,1,9,13,30,1,0.5625,-1.012,-0.027,-0.071,-0.0682,0.0864,0.1408,-4.0083,-3.5917,-11.6417,
2016,1,9,13,30,1,0.5937,-0.98,0.027,0.101,-0.0682,0.0882,0.1418,-2.7083,0.6167,1.85,
2016,1,9,13,30,1,0.625,-1.005,0,-0.063,-0.0682,0.09,0.1429,1.2417,5.2833,-1.7667,
2016,1,9,13,30,1,0.6562,-0.979,0.023,0.085,-0.0718,0.0827,0.1388,2.7167,-3.425,-3.0417,
2016,1,9,13,30,1,0.6875,-0.98,-0.03,0.003,-0.0718,0.0836,0.1378,0.2417,4.1083,-3.775,
2016,1,9,13,30,1,0.7187,-0.978,-0.009,0.063,-0.0682,0.0864,0.1357,-0.6833,-0.3833,2.4333,
2016,1,9,13,30,1,0.75,-0.996,-0.001,-0.004,-0.06,0.0945,0.1408,-0.825,1.9667,-1.275,
2016,1,9,13,30,1,0.7812,-0.982,-0.001,0.079,-0.0673,0.0864,0.1418,-0.325,-2.0917,-0.9917,
2016,1,9,13,30,1,0.8125,-1,0.004,0.002,-0.0664,0.0845,0.1367,-1.6917,4.9083,0.4417,
2016,1,9,13,30,1,0.8437,-0.988,0,0.035,-0.0609,0.09,0.1408,-0.6167,-3.3083,-1.9,
2016,1,9,13,30,1,0.875,-0.993,-0.006,0.019,-0.0691,0.0882,0.1347,-0.925,1.5917,0.65,
2016,1,9,13,30,1,0.9062,-0.994,0.015,0.036,-0.0664,0.0918,0.1408,-1.425,-0.7,-0.0333,
2016,1,9,13,30,1,0.9375,-0.993,-0.017,-0.007,-0.0736,0.0864,0.1378,-0.9667,2.0083,-1.4083,
2016,1,9,13,30,1,0.9687,-0.996,0.019,0.023,-0.07,0.0882,0.1367,-0.3167,-2.625,1.4667,
2016,1,9,13,30,2,0,-0.989,-0.028,0.008,-0.0718,0.0873,0.1316,-1.3333,1.7833,-2.6417,
2016,1,9,13,30,2,0.0312,-1,0.012,0.032,-0.0709,0.0891,0.1367,0.0083,-1.0167,2.1083,
2016,1,9,13,30,2,0.0625,-0.998,-0.011,0.023,-0.0691,0.0882,0.1367,-0.3,-0.3917,-2.5,
2016,1,9,13,30,2,0.0937,-0.999,0.019,0.028,-0.07,0.0873,0.1367,-0.45,-0.55,1.1917,
2016,1,9,13,30,2,0.125,-0.999,-0.002,0.018,-0.0664,0.0909,0.1408,-0.9917,0.7833,-1.2333,
2016,1,9,13,30,2,0.1562,-1.033,-0.06,-0.16,-0.0664,0.0873,0.1327,-0.2083,-1.1583,-0.1,
2016,1,9,13,30,2,0.1875,-0.993,-0.082,-0.009,-0.0709,0.0918,0.1388,46.55,-42.175,-1.6,
2016,1,9,13,30,2,0.2187,-1.023,-0.015,0.107,-0.0655,0.0964,0.1367,39.1583,-18.3917,-4.3333,
2016,1,9,13,30,2,0.25,-0.914,-0.09,0.154,-0.06,0.0973,0.1347,5.1333,-13.1833,-4.525,
2016,1,9,13,30,2,0.2812,-0.934,-0.011,0.031,-0.0509,0.1091,0.1429,0.3667,5.2917,-0.0583,
2016,1,9,13,30,2,0.3125,-0.938,-0.05,0.009,-0.06,0.1036,0.1378,-2.2417,6.925,6.05,
2016,1,9,13,30,2,0.3437,-0.993,0.064,0.017,-0.0664,0.0982,0.1429,-33.4,4.45,8.4167,
2016,1,9,13,30,2,0.375,-1.096,-0.004,0.088,-0.07,0.0991,0.1561,-35.4583,-21.475,-0.9583,
2016,1,9,13,30,2,0.4062,-1.04,0.022,0.087,-0.0718,0.0873,0.1357,-8.8083,7.6417,11.7333,
2016,1,9,13,30,2,0.4375,-1.017,0.038,0.074,-0.0727,0.0882,0.1367,-1.9083,-0.075,-11.6333,
2016,1,9,13,30,2,0.4687,-0.999,-0.028,0.027,-0.0655,0.0918,0.1429,-0.2417,2.2083,6.75,
2016,1,9,13,30,2,0.5,-1.002,0.041,0.065,-0.0736,0.0855,0.1337,0.5917,0.8417,4.6667,
2016,1,9,13,30,2,0.5312,-0.97,0.005,0.054,-0.0664,0.09,0.1418,11.575,-9.4167,-6.8167,
2016,1,9,13,30,2,0.5625,-0.973,-0.028,0.022,-0.0636,0.0918,0.1418,9.175,-14.4833,-2.6417,
2016,1,9,13,30,2,0.5937,-0.987,0.012,0.063,-0.0655,0.0927,0.1469,2.4083,-8.65,5.5417,
2016,1,9,13,30,2,0.625,-0.982,0.009,0.065,-0.07,0.0982,0.1541,-0.5083,-1.1833,-0.225,
2016,1,9,13,30,2,0.6562,-0.997,0.022,0.056,-0.0727,0.0936,0.15,2.5833,4.9,0.6833,
2016,1,9,13,30,2,0.6875,-0.982,0.031,0.035,-0.0736,0.0945,0.151,7.0667,-3.9667,-12.4167,
2016,1,9,13,30,2,0.7187,-0.969,-0.048,0.064,-0.07,0.0918,0.15,-2.9333,-6.4917,-18.4583,
2016,1,9,13,30,2,0.75,-0.978,-0.09,0.064,-0.07,0.0927,0.1459,-11.925,6.775,-5.2917,
2016,1,9,13,30,2,0.7812,-0.991,-0.043,0.017,-0.0655,0.09,0.1449,1.875,1.8833,7.6833,
2016,1,9,13,30,2,0.8125,-0.931,0.001,0.048,-0.0645,0.0964,0.151,-2.925,-5.65,14.3083,
2016,1,9,13,30,2,0.8437,-1.035,0.024,0.065,-0.07,0.0973,0.1531,-16.2833,-9.05,3.725,
2016,1,9,13,30,2,0.875,-1.03,-0.051,-0.015,-0.07,0.0964,0.1561,-20.2667,-7.2917,-6.3583,
2016,1,9,13,30,2,0.9062,-0.987,-0.042,0.075,-0.07,0.0973,0.152,2.1417,-2.95,-4.9417,
2016,1,9,13,30,2,0.9375,-0.996,-0.001,0.048,-0.0682,0.0964,0.15,-0.5917,3.4917,-4.0583,
2016,1,9,13,30,2,0.9687,-1.038,0.022,-0.031,-0.0691,0.0918,0.149,10.6,1.7167,-3.85,
2016,1,9,13,30,3,0,-0.977,-0.045,0.055,-0.0664,0.0973,0.148,33.5417,-1.0667,-6.6917,
2016,1,9,13,30,3,0.0312,-0.977,0,0.08,-0.0591,0.0964,0.148,7.875,-11.075,-12.5083,
2016,1,9,13,30,3,0.0625,-0.985,-0.041,0.079,-0.0509,0.1036,0.1459,12.3,-5.3333,-5.4167,
2016,1,9,13,30,3,0.0937,-0.977,-0.047,0.065,-0.0491,0.1036,0.1439,20.8167,0.8833,4.7,
2016,1,9,13,30,3,0.125,-0.973,-0.015,0.094,-0.0582,0.0964,0.1459,19.0667,1.2167,9.0667,
2016,1,9,13,30,3,0.1562,-0.999,0.006,0.076,-0.0636,0.0936,0.1418,10.925,3.15,6.525,
2016,1,9,13,30,3,0.1875,-0.984,-0.022,0.054,-0.0627,0.0973,0.1429,5.9833,7.125,-0.725,
2016,1,9,13,30,3,0.2187,-0.983,-0.013,0.042,-0.06,0.0964,0.1429,12.05,-1.375,-1.775,
2016,1,9,13,30,3,0.25,-0.973,-0.023,0.066,-0.0618,0.0982,0.1418,5.4083,0.2583,-1.9667,
2016,1,9,13,30,3,0.2812,-1.006,-0.002,0.044,-0.0536,0.1,0.1429,-3.975,2.0917,-1.8333,
2016,1,9,13,30,3,0.3125,-0.982,-0.028,0.036,-0.0555,0.1018,0.1418,-9.3917,-2.6333,-2.8917,
2016,1,9,13,30,3,0.3437,-0.982,-0.014,0.07,-0.0509,0.1018,0.1449,-6.8333,-4.6833,-3.85,
2016,1,9,13,30,3,0.375,-1.081,-0.099,0.285,-0.0509,0.1027,0.1459,-9.6083,-6.8667,-2.4583,
2016,1,9,13,30,3,0.4062,-0.991,-0.038,0.099,-0.0555,0.1009,0.1398,-2.8,0.7167,-0.9917,
2016,1,9,13,30,3,0.4375,-0.982,-0.036,0.079,-0.0564,0.0982,0.1388,4.9417,1.0833,0.9417,
2016,1,9,13,30,3,0.4687,-0.984,-0.024,0.077,-0.0573,0.1018,0.1429,7.8667,1.5917,-0.4,
2016,1,9,13,30,3,0.5,-1.009,-0.025,0.04,-0.0491,0.1091,0.1418,6.2417,0.8417,-4.0667,
2016,1,9,13,30,3,0.5312,-0.998,-0.011,0.044,-0.0455,0.1091,0.1429,0.475,-3.8417,-4.6667,
2016,1,9,13,30,3,0.5625,-0.977,-0.027,0.069,-0.0391,0.1091,0.1439,-5.025,-8.3667,-2.9583,
2016,1,9,13,30,3,0.5937,-1.001,-0.013,0.08,-0.0473,0.1082,0.1408,-1.925,-7.5333,4.0583,
2016,1,9,13,30,3,0.625,-0.989,-0.002,0.073,-0.0527,0.1055,0.1418,3.6083,-3.9417,3.4833,
2016,1,9,13,30,3,0.6562,-1.001,0.004,0.08,-0.0518,0.1018,0.1408,2.2417,-1.7833,-0.7917,
